contest,domain,problem,plan,initial_actions,initial_cost,variables,operators,a_variable,a_cluster,sd_flex,sd_time,bsd1_flex,bsd1_cost,bsd1_time,bd_flex,bd_time,t_bsd2_flex,t_bsd2_time,mr_props,mr_clauses,t_mr_flex,t_mr_time,mrr_props,mrr_clauses,t_mrr_flex,t_mrr_time
ipc6,woodworking,instance-2,sas_plan.1,16,280,43,474,0,0,0.868132,0.01195,0.89011,280,0.019941,0.89011,0.023941,0.89011,0.027942,389,4317,0.868,0.811,8904,89693,0.89,1.614
ipc6,woodworking,instance-2,sas_plan.2,16,275,43,474,0,0,0.868132,0.011499,0.89011,275,0.019445,0.89011,0.023411,0.89011,0.02741,389,4317,0.868,0.775,8904,89693,0.89,1.652
ipc6,woodworking,instance-2,sas_plan.2,16,275,43,474,0,0,0.868132,0.011499,0.89011,275,0.019445,0.89011,0.023411,0.89011,0.02741,389,4317,0.868,0.775,8904,89693,0.89,1.652
ipc6,woodworking,instance-2,sas_plan.3,16,270,43,474,0,0,0.868132,0.008,0.89011,270,0.015995,0.89011,0.020022,0.89011,0.023976,387,4312,0.868,0.821,8899,89673,0.89,2.184
ipc6,woodworking,instance-2,sas_plan.3,16,270,43,474,0,0,0.868132,0.008,0.89011,270,0.015995,0.89011,0.020022,0.89011,0.023976,387,4312,0.868,0.821,8899,89673,0.89,2.184
ipc6,woodworking,instance-2,sas_plan.4,17,260,43,474,0,0,0.847619,0.011999,0.866667,260,0.019999,0.866667,0.024013,0.866667,0.027988,421,5104,0.848,0.887,8939,90486,0.867,1.875
ipc6,woodworking,instance-2,sas_plan.4,17,260,43,474,0,0,0.847619,0.011999,0.866667,260,0.019999,0.866667,0.024013,0.866667,0.027988,421,5104,0.848,0.887,8939,90486,0.867,1.875
ipc6,woodworking,instance-2,sas_plan.5,17,255,43,474,0,0,0.847619,0.011999,0.866667,255,0.019999,0.866667,0.023999,0.866667,0.027999,421,5104,0.848,0.819,8939,90486,0.867,1.874
ipc6,woodworking,instance-2,sas_plan.5,17,255,43,474,0,0,0.847619,0.011999,0.866667,255,0.019999,0.866667,0.023999,0.866667,0.027999,421,5104,0.848,0.819,8939,90486,0.867,1.874
ipc6,woodworking,instance-20,sas_plan.1,101,2115,391,8168,0,0,0.958359,0.759966,0.970522,2115,16.726276,0.970522,17.526243,0.970522,18.261166,6324,244128,0.958,4.27,1232777,11238820,0.222,1799.331
ipc6,woodworking,instance-20,sas_plan.1,101,2115,391,8168,0,0,0.958359,0.759966,0.970522,2115,16.726276,0.970522,17.526243,0.970522,18.261166,6324,244128,0.958,4.27,1232777,11238820,0.222,1799.331
ipc6,woodworking,instance-20,sas_plan.2,102,2110,391,8168,0,0,0.959596,0.767969,0.971919,2110,16.759771,0.971919,17.543762,0.971919,18.274775,6869,306130,0.96,3.184, , , , 
ipc6,woodworking,instance-20,sas_plan.3,100,2085,391,8168,0,0,0.960236,0.755966,0.972649,2085,15.882912,0.972649,16.626894,0.972649,17.329925,6526,279153,0.96,1.983, , , , 
ipc6,woodworking,instance-20,sas_plan.4,97,2030,391,8168,0,0,0.95991,0.715857,0.972676,2030,14.811672,0.972676,15.499568,0.972676,16.138511,5605,198189,0.96,1.724, , , , 
ipc6,woodworking,instance-20,sas_plan.5,97,1990,391,8168,0,0,0.960134,0.71598,0.972676,1990,14.748937,0.972676,15.440916,0.972676,16.072029,7077,367262,0.96,2.254,1110059,10136132,0.976,1799.602
ipc6,woodworking,instance-20,sas_plan.5,97,1990,391,8168,0,0,0.960134,0.71598,0.972676,1990,14.748937,0.972676,15.440916,0.972676,16.072029,7077,367262,0.96,2.254,1110059,10136132,0.976,1799.602
ipc6,woodworking,instance-20,sas_plan.6,84,1765,391,8168,0,0,0.960253,0.575797,0.973502,1765,9.643095,0.973502,10.107016,0.973502,10.533957,3118,55827,0.96,1.339,687594,6501966,0.976,1799.808
ipc6,woodworking,instance-20,sas_plan.6,84,1765,391,8168,0,0,0.960253,0.575797,0.973502,1765,9.643095,0.973502,10.107016,0.973502,10.533957,3118,55827,0.96,1.339,687594,6501966,0.976,1799.808
ipc6,woodworking,instance-20,sas_plan.7,84,1755,391,8168,0,0,0.960253,0.583963,0.973502,1755,9.673075,0.973502,10.129073,0.973502,10.548392,3119,55831,0.96,1.215,689056,6512125,0.976,1799.672
ipc6,woodworking,instance-20,sas_plan.7,84,1755,391,8168,0,0,0.960253,0.583963,0.973502,1755,9.673075,0.973502,10.129073,0.973502,10.548392,3119,55831,0.96,1.215,689056,6512125,0.976,1799.672
ipc6,woodworking,instance-20,sas_plan.8,83,1745,391,8168,0,0,0.960494,0.567862,0.974074,1745,9.527088,0.974074,9.974948,0.974074,10.37851,2388,25733,0.96,1.067, , , , 
ipc6,woodworking,instance-20,sas_plan.9,83,1735,391,8168,0,0,0.960494,0.575603,0.974074,1735,9.502427,0.974074,9.95033,0.974074,10.365442,2389,25737,0.96,1.046,667875,6318488,0.976,1799.773
ipc6,woodworking,instance-20,sas_plan.9,83,1735,391,8168,0,0,0.960494,0.575603,0.974074,1735,9.502427,0.974074,9.95033,0.974074,10.365442,2389,25737,0.96,1.046,667875,6318488,0.976,1799.773
ipc6,woodworking,instance-21,sas_plan.1,10,180,25,177,0,0,0.642857,0.005871,0.75,180,0.007807,0.75,0.007807,0.75,0.007807,123,387,0.643,0.486,1822,27201,0.75,1.025
ipc6,woodworking,instance-21,sas_plan.1,10,180,25,177,0,0,0.642857,0.005871,0.75,180,0.007807,0.75,0.007807,0.75,0.007807,123,387,0.643,0.486,1822,27201,0.75,1.025
ipc6,woodworking,instance-21,sas_plan.2,10,175,25,177,0,0,0.642857,0.003999,0.75,175,0.007999,0.75,0.007999,0.75,0.007999,123,387,0.643,0.484,1822,27201,0.75,0.989
ipc6,woodworking,instance-21,sas_plan.2,10,175,25,177,0,0,0.642857,0.003999,0.75,175,0.007999,0.75,0.007999,0.75,0.007999,123,387,0.643,0.484,1822,27201,0.75,0.989
ipc6,woodworking,instance-21,sas_plan.3,11,165,25,177,0,0,0.583333,0.005339,0.666667,165,0.006652,0.666667,0.006652,0.666667,0.010652,132,423,0.583,0.484,1852,27557,0.667,0.964
ipc6,woodworking,instance-21,sas_plan.3,11,165,25,177,0,0,0.583333,0.005339,0.666667,165,0.006652,0.666667,0.006652,0.666667,0.010652,132,423,0.583,0.484,1852,27557,0.667,0.964
ipc6,woodworking,instance-22,sas_plan.1,16,300,55,688,0,0,0.835165,0.015999,0.89011,300,0.028,0.89011,0.032,0.89011,0.035336,230,863,0.835,0.536,6347,69023,0.89,1.529
ipc6,woodworking,instance-22,sas_plan.1,16,300,55,688,0,0,0.835165,0.015999,0.89011,300,0.028,0.89011,0.032,0.89011,0.035336,230,863,0.835,0.536,6347,69023,0.89,1.529
ipc6,woodworking,instance-22,sas_plan.2,16,285,55,688,0,0,0.857143,0.015988,0.912088,285,0.027973,0.912088,0.031972,0.912088,0.035972,178,535,0.857,0.492,5291,60910,0.912,1.269
ipc6,woodworking,instance-22,sas_plan.2,16,285,55,688,0,0,0.857143,0.015988,0.912088,285,0.027973,0.912088,0.031972,0.912088,0.035972,178,535,0.857,0.492,5291,60910,0.912,1.269
ipc6,woodworking,instance-22,sas_plan.3,17,270,55,688,0,0,0.780952,0.015999,0.780952,270,0.024,0.780952,0.027999,0.780952,0.032,287,1607,0.781,0.518,6390,69866,0.848,1.501
ipc6,woodworking,instance-22,sas_plan.3,17,270,55,688,0,0,0.780952,0.015999,0.780952,270,0.024,0.780952,0.027999,0.780952,0.032,287,1607,0.781,0.518,6390,69866,0.848,1.501
ipc6,woodworking,instance-22,sas_plan.4,15,255,55,688,0,0,0.833333,0.016,0.897436,255,0.028,0.897436,0.028,0.897436,0.032,174,524,0.833,0.518,5247,60161,0.897,1.314
ipc6,woodworking,instance-22,sas_plan.4,15,255,55,688,0,0,0.833333,0.016,0.897436,255,0.028,0.897436,0.028,0.897436,0.032,174,524,0.833,0.518,5247,60161,0.897,1.314
ipc6,woodworking,instance-22,sas_plan.5,16,245,55,688,0,0,0.703297,0.015999,0.791209,245,0.031999,0.791209,0.035999,0.791209,0.039999,215,794,0.703,0.498,5289,60907,0.868,1.246
ipc6,woodworking,instance-22,sas_plan.5,16,245,55,688,0,0,0.703297,0.015999,0.791209,245,0.031999,0.791209,0.035999,0.791209,0.039999,215,794,0.703,0.498,5289,60907,0.868,1.246
ipc6,woodworking,instance-22,sas_plan.6,16,225,55,688,0,0,0.769231,0.015985,0.769231,225,0.019985,0.769231,0.019985,0.769231,0.027985,224,899,0.769,0.563,5288,60910,0.846,1.323
ipc6,woodworking,instance-22,sas_plan.6,16,225,55,688,0,0,0.769231,0.015985,0.769231,225,0.019985,0.769231,0.019985,0.769231,0.027985,224,899,0.769,0.563,5288,60910,0.846,1.323
ipc6,woodworking,instance-22,sas_plan.7,16,205,55,688,0,0,0.758242,0.016,0.813187,205,0.028647,0.813187,0.031974,0.813187,0.035973,187,576,0.758,0.501,5287,60916,0.813,1.304
ipc6,woodworking,instance-22,sas_plan.7,16,205,55,688,0,0,0.758242,0.016,0.813187,205,0.028647,0.813187,0.031974,0.813187,0.035973,187,576,0.758,0.501,5287,60916,0.813,1.304
ipc6,woodworking,instance-23,sas_plan.1,26,510,83,1067,0,0,0.880435,0.032,0.916667,510,0.104,0.916667,0.115951,0.916667,0.131954,916,17750,0.88,0.64,30261,283861,0.917,1799.403
ipc6,woodworking,instance-23,sas_plan.1,26,510,83,1067,0,0,0.880435,0.032,0.916667,510,0.104,0.916667,0.115951,0.916667,0.131954,916,17750,0.88,0.64,30261,283861,0.917,1799.403
ipc6,woodworking,instance-23,sas_plan.2,26,495,83,1067,0,0,0.880435,0.032001,0.916667,495,0.103977,0.916667,0.115993,0.916667,0.131951,914,17745,0.88,0.983,30256,283841,0.917,1799.342
ipc6,woodworking,instance-23,sas_plan.2,26,495,83,1067,0,0,0.880435,0.032001,0.916667,495,0.103977,0.916667,0.115993,0.916667,0.131951,914,17745,0.88,0.983,30256,283841,0.917,1799.342
ipc6,woodworking,instance-24,sas_plan.1,33,720,136,1948,0,0,0.905376,0.071433,0.941935,720,0.38741,0.941935,0.419305,0.941935,0.451325,1410,35977,0.905,1.219,50486,484333,0.942,1799.238
ipc6,woodworking,instance-24,sas_plan.1,33,720,136,1948,0,0,0.905376,0.071433,0.941935,720,0.38741,0.941935,0.419305,0.941935,0.451325,1410,35977,0.905,1.219,50486,484333,0.942,1799.238
ipc6,woodworking,instance-25,sas_plan.1,42,820,168,2602,0,0,0.924359,0.111999,0.953846,820,0.819726,0.953846,0.879726,0.953846,0.939618,2162,73721,0.924,1.595,100393,950430,0.954,1799.991
ipc6,woodworking,instance-25,sas_plan.1,42,820,168,2602,0,0,0.924359,0.111999,0.953846,820,0.819726,0.953846,0.879726,0.953846,0.939618,2162,73721,0.924,1.595,100393,950430,0.954,1799.991
ipc6,woodworking,instance-25,sas_plan.2,42,815,168,2602,0,0,0.924359,0.111989,0.953846,815,0.824474,0.953846,0.887215,0.953846,0.943121,2162,73721,0.924,1.443,100393,950430,0.954,1799.295
ipc6,woodworking,instance-25,sas_plan.2,42,815,168,2602,0,0,0.924359,0.111989,0.953846,815,0.824474,0.953846,0.887215,0.953846,0.943121,2162,73721,0.924,1.443,100393,950430,0.954,1799.295
ipc6,woodworking,instance-26,sas_plan.1,62,1205,198,2986,0,0,0.934463,0.195978,0.953107,1205,2.505678,0.953107,2.681676,0.953107,2.845254,4520,236855,0.934,2.362, , , , 
ipc6,woodworking,instance-26,sas_plan.2,60,1170,198,2986,0,0,0.935874,0.183998,0.955838,1170,2.279101,0.955838,2.435099,0.955838,2.586746,4214,214551,0.936,2.242, , , , 
ipc6,woodworking,instance-26,sas_plan.3,60,1165,198,2986,0,0,0.935874,0.183997,0.955838,1165,2.294883,0.955838,2.454858,0.955838,2.602624,4215,214555,0.936,2.15, , , , 
ipc6,woodworking,instance-26,sas_plan.4,59,1160,198,2986,0,0,0.93609,0.179998,0.956767,1160,2.258915,0.956767,2.418906,0.956767,2.566684,4079,203991,0.936,2.128, , , , 
ipc6,woodworking,instance-26,sas_plan.5,59,1155,198,2986,0,0,0.93609,0.17982,0.956767,1155,2.258035,0.956767,2.406011,0.956767,2.545647,4081,203997,0.936,2.324, , , , 
ipc6,woodworking,instance-26,sas_plan.6,57,1115,198,2986,0,0,0.9367,0.171937,0.958249,1115,2.084729,0.958249,2.226455,0.958249,2.362213,3820,183940,0.937,2.032,286783,2531002,0.958,1799.755
ipc6,woodworking,instance-26,sas_plan.6,57,1115,198,2986,0,0,0.9367,0.171937,0.958249,1115,2.084729,0.958249,2.226455,0.958249,2.362213,3820,183940,0.937,2.032,286783,2531002,0.958,1799.755
ipc6,woodworking,instance-26,sas_plan.7,57,1110,198,2986,0,0,0.9367,0.17198,0.958249,1110,2.154532,0.958249,2.302508,0.958249,2.446247,3820,183940,0.937,2.021, , , , 
ipc6,woodworking,instance-27,sas_plan.1,54,1080,251,4098,0,0,0.945701,0.191984,0.960784,1080,1.279518,0.960784,1.415512,0.960784,1.53139,3468,156478,0.946,2.005,226013,2114377,0.969,1799.662
ipc6,woodworking,instance-27,sas_plan.1,54,1080,251,4098,0,0,0.945701,0.191984,0.960784,1080,1.279518,0.960784,1.415512,0.960784,1.53139,3468,156478,0.946,2.005,226013,2114377,0.969,1799.662
ipc6,woodworking,instance-28,sas_plan.1,78,1730,308,5698,0,0,0.95193,0.427985,0.96807,1730,7.685671,0.96807,8.049667,0.96807,8.401102,2240,20708,0.952,1.743,625412,5616554,0.969,1799.351
ipc6,woodworking,instance-28,sas_plan.1,78,1730,308,5698,0,0,0.95193,0.427985,0.96807,1730,7.685671,0.96807,8.049667,0.96807,8.401102,2240,20708,0.952,1.743,625412,5616554,0.969,1799.351
ipc6,woodworking,instance-29,sas_plan.1,84,1630,322,5706,0,0,0.958446,0.479983,0.97019,1630,7.182819,0.97019,7.626815,0.97019,8.018477,4343,133266,0.958,2.149,847449,7529017,0.974,1799.423
ipc6,woodworking,instance-29,sas_plan.1,84,1630,322,5706,0,0,0.958446,0.479983,0.97019,1630,7.182819,0.97019,7.626815,0.97019,8.018477,4343,133266,0.958,2.149,847449,7529017,0.974,1799.423
ipc6,woodworking,instance-3,sas_plan.1,34,770,94,1230,0,0,0.864919,0.052,0.907258,770,0.291975,0.907258,0.323878,0.907258,0.355902,1022,12136,0.865,1.069,53208,502187,0.921,1799.268
ipc6,woodworking,instance-3,sas_plan.1,34,770,94,1230,0,0,0.864919,0.052,0.907258,770,0.291975,0.907258,0.323878,0.907258,0.355902,1022,12136,0.865,1.069,53208,502187,0.921,1799.268
ipc6,woodworking,instance-3,sas_plan.2,32,730,94,1230,0,0,0.866667,0.047999,0.914943,730,0.255854,0.914943,0.279785,0.914943,0.303785,628,3026,0.867,0.945,44018,425456,0.922,1799.132
ipc6,woodworking,instance-3,sas_plan.2,32,730,94,1230,0,0,0.866667,0.047999,0.914943,730,0.255854,0.914943,0.279785,0.914943,0.303785,628,3026,0.867,0.945,44018,425456,0.922,1799.132
ipc6,woodworking,instance-3,sas_plan.3,31,710,94,1230,0,0,0.866995,0.047993,0.916256,710,0.239515,0.916256,0.263443,0.916256,0.287465,499,1788,0.867,0.942,40799,397130,0.924,1799.864
ipc6,woodworking,instance-3,sas_plan.3,31,710,94,1230,0,0,0.866995,0.047993,0.916256,710,0.239515,0.916256,0.263443,0.916256,0.287465,499,1788,0.867,0.942,40799,397130,0.924,1799.864
ipc6,woodworking,instance-30,sas_plan.1,75,1620,374,7308,0,0,0.956621,0.451989,0.975647,1620,9.033837,0.975647,9.381834,0.975647,9.689354,6362,418846,0.957,2.831, , , , 
ipc6,woodworking,instance-4,sas_plan.1,47,930,118,1638,0,0,0.89596,0.091994,0.928283,930,0.827665,0.928283,0.903665,0.928283,0.979541,2747,103456,0.896,1.663,161867,1396396,0.936,1799.125
ipc6,woodworking,instance-4,sas_plan.1,47,930,118,1638,0,0,0.89596,0.091994,0.928283,930,0.827665,0.928283,0.903665,0.928283,0.979541,2747,103456,0.896,1.663,161867,1396396,0.936,1799.125
ipc6,woodworking,instance-4,sas_plan.2,46,925,118,1638,0,0,0.895349,0.088,0.928118,925,0.779636,0.928118,0.855634,0.928118,0.927475,2655,97049,0.895,1.749,153323,1324143,0.937,1799.782
ipc6,woodworking,instance-4,sas_plan.2,46,925,118,1638,0,0,0.895349,0.088,0.928118,925,0.779636,0.928118,0.855634,0.928118,0.927475,2655,97049,0.895,1.749,153323,1324143,0.937,1799.782
ipc6,woodworking,instance-4,sas_plan.3,46,915,118,1638,0,0,0.895349,0.091999,0.928118,915,0.803818,0.928118,0.875687,0.928118,0.943512,2655,97049,0.895,1.831,153323,1324143,0.937,1799.899
ipc6,woodworking,instance-4,sas_plan.3,46,915,118,1638,0,0,0.895349,0.091999,0.928118,915,0.803818,0.928118,0.875687,0.928118,0.943512,2655,97049,0.895,1.831,153323,1324143,0.937,1799.899
ipc6,woodworking,instance-4,sas_plan.4,43,865,118,1638,0,0,0.901219,0.079985,0.935366,865,0.68372,0.935366,0.747719,0.935366,0.803574,2305,79226,0.901,1.503,123131,1078453,0.935,1799.452
ipc6,woodworking,instance-4,sas_plan.4,43,865,118,1638,0,0,0.901219,0.079985,0.935366,865,0.68372,0.935366,0.747719,0.935366,0.803574,2305,79226,0.901,1.503,123131,1078453,0.935,1799.452
ipc6,woodworking,instance-4,sas_plan.5,43,860,118,1638,0,0,0.901219,0.079988,0.935366,860,0.675743,0.935366,0.739743,0.935366,0.799627,2305,79226,0.901,1.508,123131,1078453,0.935,1799.519
ipc6,woodworking,instance-4,sas_plan.5,43,860,118,1638,0,0,0.901219,0.079988,0.935366,860,0.675743,0.935366,0.739743,0.935366,0.799627,2305,79226,0.901,1.508,123131,1078453,0.935,1799.519
ipc6,woodworking,instance-4,sas_plan.6,43,840,118,1638,0,0,0.901219,0.083999,0.935366,840,0.679574,0.935366,0.743574,0.935366,0.803484,2308,79236,0.901,1.463,124509,1087987,0.935,1799.804
ipc6,woodworking,instance-4,sas_plan.6,43,840,118,1638,0,0,0.901219,0.083999,0.935366,840,0.679574,0.935366,0.743574,0.935366,0.803484,2308,79236,0.901,1.463,124509,1087987,0.935,1799.804
ipc6,woodworking,instance-4,sas_plan.7,43,835,118,1638,0,0,0.901219,0.084002,0.935366,835,0.687087,0.935366,0.75107,0.935366,0.810995,2308,79236,0.901,1.093,124509,1087987,0.935,1799.559
ipc6,woodworking,instance-4,sas_plan.7,43,835,118,1638,0,0,0.901219,0.084002,0.935366,835,0.687087,0.935366,0.75107,0.935366,0.810995,2308,79236,0.901,1.093,124509,1087987,0.935,1799.559
ipc6,woodworking,instance-5,sas_plan.1,50,945,163,2444,0,0,0.922872,0.143901,0.949468,945,1.30735,0.949468,1.407317,0.949468,1.499212,1853,31967,0.923,0.86,172745,1564787,0.958,1799.867
ipc6,woodworking,instance-5,sas_plan.1,50,945,163,2444,0,0,0.922872,0.143901,0.949468,945,1.30735,0.949468,1.407317,0.949468,1.499212,1853,31967,0.923,0.86,172745,1564787,0.958,1799.867
ipc6,woodworking,instance-5,sas_plan.2,50,940,163,2444,0,0,0.922872,0.135999,0.949468,940,1.327755,0.949468,1.423705,0.949468,1.507544,1854,31971,0.923,0.892,173500,1570013,0.96,1799.852
ipc6,woodworking,instance-5,sas_plan.2,50,940,163,2444,0,0,0.922872,0.135999,0.949468,940,1.327755,0.949468,1.423705,0.949468,1.507544,1854,31971,0.923,0.892,173500,1570013,0.96,1799.852
ipc6,woodworking,instance-5,sas_plan.3,49,930,163,2444,0,0,0.922294,0.131946,0.950046,930,1.247749,0.950046,1.339742,0.950046,1.423386,1029,5554,0.922,0.813,164569,1492697,0.961,1799.49
ipc6,woodworking,instance-5,sas_plan.3,49,930,163,2444,0,0,0.922294,0.131946,0.950046,930,1.247749,0.950046,1.339742,0.950046,1.423386,1029,5554,0.922,0.813,164569,1492697,0.961,1799.49
ipc6,woodworking,instance-5,sas_plan.4,49,925,163,2444,0,0,0.922294,0.135999,0.950046,925,1.259782,0.950046,1.351781,0.950046,1.439677,1031,5560,0.922,0.841,165324,1497923,0.962,1799.558
ipc6,woodworking,instance-5,sas_plan.4,49,925,163,2444,0,0,0.922294,0.135999,0.950046,925,1.259782,0.950046,1.351781,0.950046,1.439677,1031,5560,0.922,0.841,165324,1497923,0.962,1799.558
ipc6,woodworking,instance-5,sas_plan.5,48,915,163,2444,0,0,0.920773,0.131999,0.949758,915,1.199665,0.949758,1.287665,0.949758,1.363485,872,3608,0.921,0.74,152391,1393291,0.961,1799.977
ipc6,woodworking,instance-5,sas_plan.5,48,915,163,2444,0,0,0.920773,0.131999,0.949758,915,1.199665,0.949758,1.287665,0.949758,1.363485,872,3608,0.921,0.74,152391,1393291,0.961,1799.977
ipc6,woodworking,instance-5,sas_plan.6,43,770,163,2444,0,0,0.930488,0.116,0.95,770,0.687803,0.95,0.751803,0.95,0.811761,750,2966,0.93,0.724,102266,978912,0.959,1799.841
ipc6,woodworking,instance-5,sas_plan.6,43,770,163,2444,0,0,0.930488,0.116,0.95,770,0.687803,0.95,0.751803,0.95,0.811761,750,2966,0.93,0.724,102266,978912,0.959,1799.841
ipc6,woodworking,instance-5,sas_plan.7,43,765,163,2444,0,0,0.930488,0.115994,0.95,765,0.671765,0.95,0.735756,0.95,0.787713,750,2966,0.93,0.77,102266,978912,0.959,1799.851
ipc6,woodworking,instance-5,sas_plan.7,43,765,163,2444,0,0,0.930488,0.115994,0.95,765,0.671765,0.95,0.735756,0.95,0.787713,750,2966,0.93,0.77,102266,978912,0.959,1799.851
ipc6,woodworking,instance-6,sas_plan.1,46,965,196,3124,0,0,0.929175,0.147995,0.959831,965,1.219865,0.959831,1.299865,0.959831,1.371762,2556,96754,0.929,1.256,125087,1210392,0.962,1799.101
ipc6,woodworking,instance-6,sas_plan.1,46,965,196,3124,0,0,0.929175,0.147995,0.959831,965,1.219865,0.959831,1.299865,0.959831,1.371762,2556,96754,0.929,1.256,125087,1210392,0.962,1799.101
ipc6,woodworking,instance-6,sas_plan.2,46,960,196,3124,0,0,0.929175,0.151999,0.959831,960,1.191658,0.959831,1.267658,0.959831,1.335513,2556,96754,0.929,1.281,125087,1210392,0.962,1799.132
ipc6,woodworking,instance-6,sas_plan.2,46,960,196,3124,0,0,0.929175,0.151999,0.959831,960,1.191658,0.959831,1.267658,0.959831,1.335513,2556,96754,0.929,1.281,125087,1210392,0.962,1799.132
ipc6,woodworking,instance-6,sas_plan.3,46,955,196,3124,0,0,0.929175,0.143991,0.959831,955,1.203849,0.959831,1.283849,0.959831,1.351752,2556,96754,0.929,1.165,125087,1210392,0.962,1799.046
ipc6,woodworking,instance-6,sas_plan.3,46,955,196,3124,0,0,0.929175,0.143991,0.959831,955,1.203849,0.959831,1.283849,0.959831,1.351752,2556,96754,0.929,1.165,125087,1210392,0.962,1799.046
ipc6,woodworking,instance-7,sas_plan.1,66,1470,270,5037,0,0,0.938988,0.319992,0.959325,1470,4.350824,0.959325,4.574817,0.959325,4.782442,2175,27276,0.939,1.067,314172,3001717,0.964,1799.418
ipc6,woodworking,instance-7,sas_plan.1,66,1470,270,5037,0,0,0.938988,0.319992,0.959325,1470,4.350824,0.959325,4.574817,0.959325,4.782442,2175,27276,0.939,1.067,314172,3001717,0.964,1799.418
ipc6,woodworking,instance-8,sas_plan.1,71,1675,292,5666,0,0,0.948849,0.383982,0.969309,1675,6.115056,0.969309,6.386993,0.969309,6.665928,1427,6829,0.949,1.028,458135,4229829,0.971,1799.688
ipc6,woodworking,instance-8,sas_plan.1,71,1675,292,5666,0,0,0.948849,0.383982,0.969309,1675,6.115056,0.969309,6.386993,0.969309,6.665928,1427,6829,0.949,1.028,458135,4229829,0.971,1799.688
ipc6,woodworking,instance-9,sas_plan.1,83,1690,367,7609,0,0,0.949691,0.54713,0.968518,1690,10.547226,0.968518,10.999128,0.968518,11.398021,7803,568106,0.95,2.679,649894,6081995,0.973,1799.349
ipc6,woodworking,instance-9,sas_plan.1,83,1690,367,7609,0,0,0.949691,0.54713,0.968518,1690,10.547226,0.968518,10.999128,0.968518,11.398021,7803,568106,0.95,2.679,649894,6081995,0.973,1799.349
ipc6,woodworking,instance-9,sas_plan.2,81,1670,367,7609,0,0,0.952288,0.535983,0.971113,1670,10.036205,0.971113,10.440196,0.971113,10.807587,7396,527808,0.952,3.93,625983,5830127,0.974,1799.421
ipc6,woodworking,instance-9,sas_plan.2,81,1670,367,7609,0,0,0.952288,0.535983,0.971113,1670,10.036205,0.971113,10.440196,0.971113,10.807587,7396,527808,0.952,3.93,625983,5830127,0.974,1799.421
ipc6,woodworking,instance-9,sas_plan.3,80,1625,367,7609,0,0,0.951715,0.515987,0.971029,1625,9.558024,0.971029,9.946001,0.971029,10.297393,7223,508486,0.952,3.966, , , , 
ipc6,woodworking,instance-9,sas_plan.4,80,1620,367,7609,0,0,0.951715,0.523973,0.971029,1620,9.610712,0.971029,9.994705,0.971029,10.350174,7223,508486,0.952,3.555,596073,5579918,0.974,1799.357
ipc6,woodworking,instance-9,sas_plan.4,80,1620,367,7609,0,0,0.951715,0.523973,0.971029,1620,9.610712,0.971029,9.994705,0.971029,10.350174,7223,508486,0.952,3.555,596073,5579918,0.974,1799.357
ipc7,barman,instance-1,sas_plan.1,159,310,210,1392,0,0,0.007023,3.215972,0.007023,310,522.127696,0.405928,689.266893,0.405928,1800, , , , , , , , 
ipc7,barman,instance-1,sas_plan.2,155,306,210,1392,0,0,0.006794,2.819944,0.006794,306,501.204977,0.366271,611.353546,0.366271,1800,87265,3945392,0.004,1800.907, , , , 
ipc7,barman,instance-10,sas_plan.1,167,354,295,1960,0,0,0.003769,4.011782,0.003769,354,815.156155,0.497783,903.264315,0.497783,1800, , , , , , , , 
ipc7,barman,instance-10,sas_plan.2,174,352,295,1960,0,0,0.004284,4.847413,0.004284,352,946.871708,0.466952,1143.30925,0.466952,1800, , , , , , , , 
ipc7,barman,instance-11,sas_plan.1,233,465,295,1960,0,0,0.00399,12.531581,0.00399,465,1800,0.00399,1800,0.00399,1800, , , , , , , , 
ipc7,barman,instance-11,sas_plan.2,207,421,295,1960,0,0,0.004161,8.535642,0.004161,421,1800,0.004161,1800,0.004161,1800, , , , , , , , 
ipc7,barman,instance-12,sas_plan.1,210,433,295,1960,0,0,0.00353,8.971635,0.00353,433,1800,0.00353,1800,0.00353,1800, , , , , , , , 
ipc7,barman,instance-13,sas_plan.1,254,504,331,2196,0,0,0.003478,17.350738,0.003478,504,1800,0.003478,1800,0.003478,1800, , , , , , , , 
ipc7,barman,instance-13,sas_plan.2,225,457,331,2196,0,0,0.00404,11.303368,0.00404,457,1800,0.00404,1800,0.00404,1800, , , , , , , , 
ipc7,barman,instance-14,sas_plan.1,233,465,331,2196,0,0,0.003764,12.739849,0.003764,465,1800,0.003764,1800,0.003764,1800, , , , , , , , 
ipc7,barman,instance-14,sas_plan.2,241,464,331,2196,0,0,0.00436,14.234987,0.00436,464,1800,0.00436,1800,0.00436,1800, , , , , , , , 
ipc7,barman,instance-15,sas_plan.1,228,451,331,2196,0,0,0.004326,11.33845,0.004326,451,1800,0.004326,1800,0.004326,1800, , , , , , , , 
ipc7,barman,instance-15,sas_plan.2,218,432,331,2196,0,0,0.004608,10.407605,0.004608,432,1800,0.004608,1800,0.004608,1800, , , , , , , , 
ipc7,barman,instance-16,sas_plan.1,215,429,331,2196,0,0,0.004651,9.447729,0.004651,429,1800,0.004651,1800,0.004651,1800, , , , , , , , 
ipc7,barman,instance-17,sas_plan.1,227,441,353,2346,0,0,0.005,11.299707,0.005,441,1800,0.005,1800,0.005,1800, , , , , , , , 
